class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bow-Arrow Stance,0.5386992693,0.1703170389,-0.519518137,0.9999359846,0.5465515256,0.153441757,-0.4914729595,0.9999138713,0.5502604842,0.1538612694,-0.4914431572,0.9998991489,0.5539331436,0.1544195265,-0.4914573729,0.9999081492,0.5313898325,0.1529674232,-0.4954455495,0.9999206662,0.5253275037,0.1531751305,-0.4955696166,0.9999127984,0.5201299787,0.1536729038,-0.495560497,0.9999184608,0.5580428839,0.1641349047,-0.3298000991,0.9996616244,0.512041688,0.1632458419,-0.3494083285,0.9999228716,0.5464488268,0.1913880855,-0.4594121873,0.999782145,0.5273855329,0.1901299059,-0.4649949968,0.9999115467,0.5985751748,0.2963808179,-0.2401152849,0.9998415112,0.4605146945,0.2861298323,-0.2563870549,0.9999358058,0.63370502,0.4120233953,-0.3407204747,0.9092612863,0.4130595624,0.4043993652,-0.3299611211,0.98994416,0.6037917733,0.4384861887,-0.6107090712,0.9150665402,0.4734121859,0.4467341602,-0.5166207552,0.975985229,0.5926657915,0.4547506571,-0.6777871251,0.9013366699,0.4921316504,0.4614871144,-0.5675364137,0.9516793489,0.5881003141,0.4333605468,-0.6801618934,0.9034358859,0.4994177222,0.4451254904,-0.5700147152,0.9509016275,0.5889643431,0.4287377894,-0.6158081889,0.8879637718,0.4953226149,0.4392753839,-0.5180242658,0.9311540127,0.5618711114,0.5293043852,-0.01767896116,0.9999099374,0.4941553175,0.5279211402,0.01767488196,0.9997300506,0.5508155227,0.6727183461,-0.2962865531,0.9933294654,0.4967468679,0.6686146855,0.321754843,0.962277472,0.5503512621,0.8502331376,-0.1724098027,0.9951063991,0.4794768393,0.7613910437,0.8339917064,0.9278732538,0.5411232114,0.8724362254,-0.1685973704,0.9235021472,0.4803620279,0.7677772045,0.8785582781,0.7971324921,0.563596487,0.9233095646,-0.3774970472,0.9904145002,0.4815498292,0.8228470683,0.7536506057,0.9344314337
Bow-Arrow Stance,0.5380987525,0.1825983375,-0.4904782176,0.9999420047,0.5450172424,0.1644091457,-0.4626214504,0.9999218583,0.5483142734,0.1646591276,-0.4626003802,0.9999083877,0.5516118407,0.1650011092,-0.4625996649,0.9999164343,0.53015697,0.1648173034,-0.4669629633,0.9999279976,0.5241174698,0.165385887,-0.4670626521,0.9999207854,0.5189902782,0.1661233753,-0.4670446515,0.9999257326,0.5544853806,0.1742079407,-0.3071041703,0.9996919632,0.5099357367,0.1752296239,-0.3261460066,0.9999293685,0.5455704331,0.2037985027,-0.4320909083,0.9998037219,0.5266922116,0.2028753757,-0.438038826,0.9999201298,0.5950776339,0.3040117621,-0.2294932604,0.9998556376,0.4585776925,0.2979054749,-0.2365451306,0.9999366999,0.6316334605,0.4184485376,-0.3163806796,0.9176504612,0.4136644006,0.4170946181,-0.3078019321,0.9907566309,0.6033066511,0.4447741807,-0.5927792192,0.9221660495,0.4779548049,0.4526206553,-0.489833653,0.9773674011,0.5952365994,0.4562108219,-0.6594917178,0.9083662629,0.4964596629,0.4624512494,-0.5396458507,0.9539512992,0.5901996493,0.4361971021,-0.6620736718,0.9102817178,0.5034589171,0.4455938041,-0.5418717265,0.9532032013,0.5899999738,0.4298794866,-0.5980321169,0.8947771788,0.4998719692,0.4405479729,-0.4908102453,0.9337514043,0.5613492131,0.5384380221,-0.01782214269,0.9999154806,0.4939259887,0.5373862982,0.01782574318,0.9997276664,0.5486699343,0.6761770248,-0.2797941267,0.9931238294,0.4951795638,0.6802843213,0.3087581694,0.9561401606,0.5499691963,0.8501593471,-0.142570585,0.9947624803,0.4803617895,0.7631186247,0.8050974011,0.9140180945,0.5410524011,0.8729660511,-0.1370102018,0.917738378,0.4803590775,0.76827842,0.8485816717,0.7743220329,0.5642127991,0.9243674874,-0.332431674,0.9894524217,0.4810299277,0.8245444894,0.7297852039,0.9222069383
Bow-Arrow Stance,0.5368915796,0.1844274104,-0.4885745049,0.9999471903,0.5435996652,0.1669083983,-0.4573231339,0.9999287128,0.5468500853,0.1669782996,-0.4572905004,0.9999161959,0.550668776,0.1671485752,-0.4572779536,0.9999234676,0.529117763,0.1672487855,-0.4642623961,0.9999343753,0.522995472,0.167593196,-0.4643897414,0.9999275804,0.5179439187,0.1683146805,-0.4644032419,0.9999318719,0.5537750721,0.1765890718,-0.2961188555,0.9997176528,0.5090337396,0.1782105714,-0.3247778416,0.9999343753,0.5444679856,0.2053307444,-0.4274565578,0.9998230338,0.5257934332,0.2049381733,-0.4373987317,0.9999277592,0.5927607417,0.3060767353,-0.2148386687,0.9998682737,0.4581624568,0.2987021208,-0.2258976251,0.9999372959,0.6313250661,0.416471839,-0.2971678078,0.9252477288,0.4140253663,0.4182183146,-0.2867904305,0.991435945,0.6031485796,0.447863698,-0.5512718558,0.9284561872,0.4767380357,0.4534546137,-0.4675985277,0.9783313274,0.5950959921,0.4585465491,-0.615619123,0.9143500924,0.4953445792,0.4630009532,-0.5174866915,0.9552630782,0.5896533728,0.4372296333,-0.6212967038,0.9160950184,0.5033848882,0.4457429349,-0.532353282,0.9544761181,0.5895527005,0.4322704077,-0.5569850802,0.9003950953,0.4996314645,0.4413917363,-0.4725938737,0.9348799586,0.5605185628,0.5414651632,-0.01795547828,0.9999213219,0.4936929643,0.5407310128,0.01796016283,0.9997329712,0.5479143262,0.6793906689,-0.2632699609,0.9930300713,0.4942891002,0.6821120977,0.3205458224,0.9529306293,0.5505794883,0.8533242941,-0.141477868,0.9946085811,0.4803860784,0.7640732527,0.8108611107,0.9061430693,0.5415781736,0.8773513436,-0.1374816597,0.9144559503,0.4802814126,0.7727454901,0.8538687825,0.7583393455,0.5648409724,0.9248517752,-0.3341550231,0.989079833,0.4823949933,0.824732542,0.7346343994,0.9158546925
Bow-Arrow Stance,0.5334926844,0.1848486513,-0.4628426433,0.999950707,0.5406453013,0.1676252931,-0.4314776957,0.9999332428,0.5440983772,0.1678106487,-0.4314964414,0.9999215007,0.5477582812,0.1681586355,-0.431552887,0.9999281168,0.5254315138,0.167791158,-0.4347068369,0.9999378324,0.5197239518,0.1681706756,-0.4348326325,0.9999309182,0.5149875879,0.1688996702,-0.4348514974,0.9999340773,0.5517296791,0.17841205,-0.2739592791,0.9997369647,0.5070271492,0.1791905016,-0.286250025,0.9999316931,0.5416004062,0.2069858909,-0.4046435356,0.9998400807,0.5229569077,0.207073763,-0.4088343084,0.99993366,0.5916703343,0.3072591424,-0.207277447,0.9998801947,0.4573465884,0.3000710905,-0.1994700134,0.9999275804,0.6284376383,0.4172408283,-0.2964747846,0.9321608543,0.4166952074,0.4198727012,-0.2787356079,0.9918409586,0.6028574705,0.4508969188,-0.5483574271,0.933786571,0.4752452374,0.4529381692,-0.4746453166,0.9784550071,0.5967018008,0.4601029754,-0.6127507687,0.9193160534,0.4933374524,0.4625064135,-0.5249621868,0.9550229907,0.5910199881,0.4377337992,-0.6158062816,0.9210127592,0.5001684427,0.4457227886,-0.532813549,0.9542986751,0.5902118683,0.4339849055,-0.5532083511,0.9049050212,0.4975533485,0.4414988458,-0.4789540768,0.933960259,0.5603033304,0.5388385057,-0.02796452679,0.9999274611,0.4935143888,0.5383054614,0.02798020467,0.9997307062,0.5462434888,0.6783048511,-0.383916378,0.9929760695,0.4929056764,0.6822986007,0.2948458195,0.9424785376,0.5509570837,0.8524700403,-0.2485651225,0.9942080975,0.4821779132,0.7621157765,0.7882055044,0.8806208968,0.5420185924,0.8747249842,-0.2428726703,0.8951870799,0.4824117124,0.7681082487,0.833158195,0.7289527059,0.5531435013,0.9198275805,-0.4496944547,0.9880033135,0.4822124839,0.8233336806,0.718161881,0.8992189765
Bow-Arrow Stance,0.5288823843,0.1924336851,-0.4596605301,0.9999545217,0.5361805558,0.1753339916,-0.4284998477,0.9999383688,0.5404179692,0.175813213,-0.42851457,0.9999274611,0.5435525179,0.1763093323,-0.4285658896,0.9999331832,0.5206671953,0.1749627739,-0.4309281409,0.9999422431,0.5155049562,0.1754345298,-0.4310585558,0.9999356866,0.5104893446,0.1759974211,-0.4310702682,0.9999380112,0.5475375652,0.18669945,-0.2700126767,0.9997566342,0.5037666559,0.1870890409,-0.2793046236,0.9999334812,0.5374232531,0.2128268927,-0.401037693,0.9998555779,0.5180578232,0.2131157368,-0.4039689898,0.9999393821,0.5883595943,0.3145602345,-0.2023673356,0.9998903871,0.4540724158,0.310153842,-0.1941399574,0.9999231696,0.6181191206,0.4261343777,-0.3089075983,0.9380604625,0.4178905487,0.4304626882,-0.282423377,0.9923638701,0.5978050232,0.4550808072,-0.5761473775,0.9384448528,0.472078979,0.4568369091,-0.4958082736,0.9797638655,0.5938016176,0.4625380933,-0.6411342621,0.9239010811,0.4857651293,0.4625505805,-0.5467737913,0.9574934244,0.5884999633,0.4400344491,-0.6394615769,0.9255273938,0.4915578961,0.4459944367,-0.5491183996,0.9568560719,0.5875265002,0.4372739196,-0.5794541836,0.9090195298,0.4900144041,0.4416291416,-0.4980062544,0.9370986223,0.5576361418,0.5495203733,-0.03223851696,0.9999332428,0.4916447103,0.5494449139,0.03223542124,0.9997313023,0.5449682474,0.6774511337,-0.4355075955,0.9927811027,0.4922429621,0.6840456128,0.2929722071,0.9280170202,0.5507297516,0.852294147,-0.2838208675,0.9935683608,0.484557569,0.7611941099,0.8300842047,0.8491339087,0.5424960852,0.8741469979,-0.27590698,0.8747550249,0.4852565229,0.766202569,0.8802364469,0.6977163553,0.5481005907,0.9192829132,-0.4791551232,0.9866808653,0.4814786017,0.8220043778,0.7742915154,0.8792511821
Bow-Arrow Stance,0.5288308859,0.2020940632,-0.4413228035,0.9999566674,0.5355762839,0.1850883812,-0.411773771,0.9999412894,0.5390762091,0.1852269471,-0.4117738605,0.9999305606,0.542191267,0.1854069978,-0.4118130803,0.9999355674,0.5207410455,0.1850208193,-0.4160472453,0.9999446273,0.5152140856,0.1853826195,-0.4161585867,0.9999379516,0.5103757381,0.1859854758,-0.4161542952,0.9999396205,0.5454498529,0.1947197467,-0.2553047538,0.9997676015,0.5026744008,0.1953997165,-0.2731848359,0.9999310374,0.5368336439,0.2220165879,-0.3829877675,0.9998689294,0.5182386041,0.2219576985,-0.3883922696,0.9999437332,0.583810389,0.3178880513,-0.1892500818,0.9998986721,0.4522293508,0.3146728575,-0.1894559413,0.9999161959,0.6144284606,0.4258932173,-0.2889528275,0.9431245923,0.4178498685,0.4347205758,-0.2807631493,0.9928833842,0.5874585509,0.4658738375,-0.5272359848,0.9414352775,0.4714359343,0.4597023427,-0.4717959464,0.9808337688,0.5803809166,0.4818713367,-0.587472856,0.9257907271,0.4822686613,0.4645632207,-0.5156437159,0.9593153,0.574485898,0.4627310038,-0.5846416354,0.9273512363,0.488234669,0.4463649392,-0.5137448311,0.9587497711,0.5753847957,0.4559120238,-0.5291925073,0.9098237157,0.487385422,0.443013221,-0.4701935649,0.9393425584,0.5557817221,0.5501924157,-0.03109769896,0.9999377131,0.4902181625,0.5518416166,0.03108389676,0.9997255206,0.545060575,0.6779373884,-0.4298664629,0.9927472472,0.4914210737,0.6904450655,0.2646836936,0.9175819159,0.5506743789,0.8521244526,-0.2895336747,0.9931132197,0.485763073,0.762130022,0.8031229973,0.8263645172,0.5429457426,0.8732327819,-0.2822400928,0.8619939089,0.4861702323,0.7670147419,0.8768438101,0.6730364561,0.5477972627,0.9183782935,-0.4780251086,0.9857408404,0.4820571542,0.8222433925,0.7270697951,0.8637079597
Bow-Arrow Stance,0.5289859772,0.202981323,-0.473197937,0.999958992,0.5350008607,0.1860777736,-0.4446929991,0.9999442101,0.5383668542,0.1862693578,-0.4446935058,0.9999338388,0.5420600772,0.1865213066,-0.4447428286,0.9999379516,0.5206903219,0.1856676936,-0.4489365518,0.9999473095,0.5148987174,0.1857002079,-0.4490715563,0.9999408126,0.5099335909,0.1860071719,-0.4490859509,0.9999419451,0.5452549458,0.1959148347,-0.2867999971,0.9997786283,0.5017115474,0.1962198168,-0.3048827052,0.9999314547,0.5363889933,0.2248398513,-0.4140782952,0.9998810887,0.5186184049,0.2250907421,-0.4195435047,0.9999479651,0.5826998353,0.3189663589,-0.2134857178,0.9999057651,0.4518834651,0.3170761466,-0.2136857212,0.9999135137,0.6137212515,0.4259817898,-0.3167153895,0.9475374222,0.4179161489,0.4377244413,-0.3046888411,0.9933445454,0.5872731805,0.4655386806,-0.5641238689,0.9423555136,0.4693872929,0.4616520703,-0.5051398277,0.9816924334,0.5797686577,0.4810726941,-0.6258482337,0.9248316288,0.479786545,0.4654011428,-0.5525515079,0.9607728124,0.5743986964,0.4628912508,-0.6212614775,0.9262892008,0.4852331579,0.4465117753,-0.5541282892,0.9602541327,0.5754700899,0.4564136863,-0.5661447048,0.9066035151,0.4841108918,0.4437268376,-0.5063652992,0.9409576058,0.5550667048,0.5489408374,-0.03280548379,0.9999417067,0.4898667932,0.5506582856,0.03276700526,0.9997220039,0.5446967483,0.678291142,-0.4056963921,0.9926755428,0.4905329347,0.692147851,0.2695588768,0.9075911641,0.5503522158,0.8519608378,-0.2631763816,0.9928445816,0.4860974848,0.7621956468,0.7915477753,0.8047645092,0.5432590246,0.8731713891,-0.2564760447,0.8502319455,0.4860771596,0.7675197721,0.8433574438,0.6508847475,0.5489808917,0.9176702499,-0.4575214982,0.9850983024,0.4819637835,0.8221942186,0.7273465395,0.8496999741
Bow-Arrow Stance,0.5286411643,0.20573394,-0.4616670012,0.9999585152,0.5344340205,0.1888778955,-0.4380733371,0.9999409914,0.5381153226,0.1890597641,-0.4380945563,0.9999301434,0.5421105623,0.1894587576,-0.4381918311,0.9999324083,0.5206108093,0.1884262711,-0.4409767091,0.9999437928,0.5148276091,0.1883191466,-0.4411478639,0.9999365807,0.5095691085,0.1885931343,-0.4412097335,0.9999360442,0.5454688668,0.1989846975,-0.287039727,0.9997652769,0.5011764765,0.1987697184,-0.3022663593,0.9999153018,0.5355606675,0.227766037,-0.4092251658,0.9998903275,0.5184100866,0.2279568613,-0.4132166803,0.9999493361,0.5815970302,0.3259030581,-0.2211645544,0.9999095798,0.4509795308,0.3209092319,-0.2131641805,0.9999005795,0.6088113189,0.4402107298,-0.3069570065,0.9513410926,0.4159551561,0.4392701685,-0.2932549119,0.9935978055,0.5846959352,0.4775505364,-0.5133166909,0.9422373772,0.4655159116,0.4655737877,-0.4804422259,0.9819380045,0.5783820748,0.4885201752,-0.5651359558,0.9234310389,0.4739448428,0.4684018493,-0.5146223307,0.9612141848,0.5734318495,0.4685780406,-0.5608498454,0.9247877002,0.479200542,0.4494939744,-0.515399754,0.9607188106,0.5741984844,0.4629431963,-0.5137942433,0.902970612,0.4781694412,0.4477176666,-0.479354769,0.9410635233,0.5542026162,0.5479542017,-0.03806563467,0.999945879,0.4877867699,0.550590694,0.0379376933,0.9997208118,0.5445336103,0.6766883135,-0.4179730415,0.9922449589,0.4904791415,0.6900066137,0.2934522629,0.886038661,0.5504260063,0.8518846035,-0.3124294877,0.9924445152,0.4865251184,0.7605259418,0.7965553999,0.7799994946,0.5439876318,0.8730431199,-0.3092431426,0.8286316991,0.4863681793,0.7645584345,0.8432947397,0.6284210682,0.5492293835,0.9173587561,-0.5034752488,0.9841843843,0.4814840853,0.8197466731,0.7457308173,0.8349462152
Bow-Arrow Stance,0.5283261538,0.2054267079,-0.4595620036,0.9999580383,0.5340639353,0.1886055619,-0.4373732209,0.999938488,0.538048327,0.1886872202,-0.4374232292,0.9999272227,0.5420849323,0.1890149415,-0.4375648499,0.9999279976,0.5203299522,0.1884008497,-0.438977778,0.999940455,0.5145480037,0.1884337068,-0.4391711652,0.9999323487,0.5090861917,0.1887684613,-0.4392660558,0.9999303222,0.5455597043,0.1982753426,-0.2875023484,0.9997552037,0.5007640123,0.1986720413,-0.3006576598,0.9998992682,0.5350673199,0.2275004834,-0.4089109302,0.9998989105,0.5181869268,0.228001371,-0.4117927551,0.9999505281,0.5814586878,0.3279509842,-0.2212108076,0.9999135137,0.4507826865,0.3214130998,-0.20859918,0.9998890758,0.6068097949,0.4448922575,-0.302891314,0.9548079371,0.414264679,0.4377441704,-0.2891851366,0.9937693477,0.5860316753,0.4817623198,-0.5137699842,0.9421060681,0.4615914822,0.4664533436,-0.4773008823,0.9817891121,0.5797761083,0.4900419116,-0.5671806335,0.9222473502,0.4696567953,0.4706371725,-0.5153520703,0.9608620405,0.5743256211,0.4683607519,-0.5648667812,0.9235234261,0.4754229486,0.4515096843,-0.5178663731,0.9603875279,0.5750641823,0.4638890326,-0.5152044892,0.8995186687,0.4743032455,0.4496943057,-0.4784189165,0.9400892854,0.5539491773,0.5468040705,-0.03984947503,0.9999496937,0.4868903756,0.5493681431,0.03973558173,0.9997208714,0.5443385839,0.6752631664,-0.4353962541,0.9919263721,0.4903596044,0.6896619201,0.2835494876,0.8718060255,0.5505134463,0.851680994,-0.342153132,0.9921654463,0.4866680205,0.7598180771,0.7893681526,0.7556232214,0.5446991324,0.8733606935,-0.3409462571,0.8064463139,0.4867155552,0.763448894,0.8338891864,0.6078127623,0.5491153002,0.9171014428,-0.5404011011,0.9834080338,0.4811621606,0.8191978335,0.732044816,0.819496274
Bow-Arrow Stance,0.5286843777,0.2084054202,-0.4600912035,0.999958396,0.534275651,0.1918309331,-0.4363772273,0.9999380708,0.5382764935,0.1918327957,-0.4364155829,0.9999268651,0.5421153903,0.1920861304,-0.4365254939,0.9999262094,0.5206840038,0.1916722953,-0.4383571148,0.9999393225,0.5148998499,0.191546455,-0.4385306239,0.9999309778,0.509470582,0.1917283684,-0.4386045933,0.9999273419,0.544942379,0.2012183517,-0.2870431244,0.9997566342,0.5009304285,0.202045396,-0.2998364866,0.9998909235,0.5354183912,0.2302130312,-0.4078767896,0.9999071956,0.5184584856,0.2307838649,-0.4109988213,0.9999524951,0.5813563466,0.3324887455,-0.2227032185,0.999917388,0.4505632818,0.3275810778,-0.2073806971,0.9998753667,0.6060747504,0.4483507872,-0.3053757548,0.9573864341,0.4143523276,0.4409283996,-0.2853384912,0.9937271476,0.5853057504,0.486019969,-0.5176528096,0.9398192167,0.4582521319,0.4692724645,-0.4837786555,0.9808504581,0.5795329213,0.4972257614,-0.5743343234,0.918479383,0.4654676914,0.473125428,-0.5261977315,0.9591549039,0.5737842917,0.4774053991,-0.5735741258,0.9198163152,0.4704307616,0.4564316869,-0.5313887596,0.9588130116,0.574437499,0.4728069305,-0.520132184,0.8934008479,0.4697656631,0.4549939334,-0.4870259166,0.9374309182,0.5533724427,0.5517143607,-0.03945280984,0.9999530911,0.4864358008,0.5554948449,0.03935785219,0.9997199774,0.5442289114,0.6771405935,-0.4265918732,0.9918961525,0.4902522564,0.6946155429,0.28734833,0.8600194454,0.5504086614,0.8516445756,-0.2878521085,0.9920318127,0.4870123863,0.7598671317,0.8160840273,0.739906013,0.544878304,0.873908639,-0.282197684,0.7942593694,0.4873562455,0.7637601495,0.8644567728,0.5928655267,0.5478627086,0.916916132,-0.4818967283,0.9829263687,0.4811834395,0.8196168542,0.761844337,0.8102914691
Bow-Arrow Stance,0.5289334059,0.2197209299,-0.4107027948,0.9999600053,0.534602046,0.2036606967,-0.3833887875,0.9999406934,0.5385838747,0.2036102861,-0.3834157288,0.9999299049,0.5423551798,0.2038196921,-0.3834798634,0.9999285936,0.5209323168,0.2044738233,-0.3858934045,0.9999411106,0.5151506662,0.2050853372,-0.386025548,0.9999323487,0.5096752048,0.2057414651,-0.3860568404,0.9999278188,0.5450241566,0.2136161327,-0.236306712,0.9997686744,0.501054883,0.2165323198,-0.2478565872,0.9998902082,0.5357249379,0.239714697,-0.3567485809,0.9999153018,0.5186330676,0.2404345125,-0.3601953089,0.9999552369,0.5811907053,0.3465227187,-0.1805656254,0.9999209046,0.4505215585,0.3379695714,-0.1646119058,0.9998684525,0.5999970436,0.4705954194,-0.2770021558,0.9577647448,0.4143765867,0.4452260137,-0.2527524829,0.993852675,0.5854350328,0.5015047789,-0.50519979,0.937269628,0.4529409409,0.4784498513,-0.4560113549,0.9806223512,0.5859547853,0.5205934644,-0.5583353639,0.9161140919,0.4581736028,0.489053756,-0.4956405759,0.958596766,0.5783291459,0.493388325,-0.5623149872,0.9178839326,0.4646940231,0.4780154824,-0.4988463819,0.9584454298,0.5764575601,0.4872668684,-0.5102775693,0.8903354406,0.464589417,0.4737968147,-0.4589157999,0.9368729591,0.551733017,0.5663077831,-0.03861614317,0.9999569654,0.4836816788,0.569986701,0.03851377219,0.9997326136,0.5443636179,0.6777892709,-0.4979409575,0.991766572,0.4877533913,0.7072853446,0.2539052963,0.8526932001,0.5500995517,0.8517127633,-0.3709606528,0.9914767146,0.4868555069,0.7597835064,0.8025320172,0.7166593671,0.5451547503,0.8745347857,-0.3651510775,0.7769488096,0.4872013927,0.7632200718,0.8512150049,0.5732583404,0.5484374166,0.9168180823,-0.556951642,0.981890738,0.4807957113,0.8191671968,0.7594458461,0.7945588231
Bow-Arrow Stance,0.5290125608,0.227711007,-0.4395389557,0.9999625087,0.534697175,0.2123636901,-0.4100897908,0.9999441504,0.5387447476,0.2123899162,-0.4101394713,0.9999340773,0.5424247384,0.2125784457,-0.4101998806,0.9999321103,0.5209805965,0.2126711458,-0.4114814699,0.9999440908,0.5152038932,0.21296525,-0.4116376042,0.9999355674,0.5096168518,0.2132499516,-0.4116971493,0.9999302626,0.5450704694,0.2220906615,-0.2494217455,0.9997829795,0.5010630488,0.2236633301,-0.2497535646,0.9998929501,0.5357245207,0.2474421859,-0.381585896,0.9999229908,0.5186783075,0.2482692152,-0.3838352561,0.999958396,0.5808687806,0.3543337286,-0.1930605918,0.9999246001,0.450589329,0.3434518576,-0.1703712195,0.9998637438,0.5978232026,0.4786031842,-0.2990511954,0.9576571584,0.4165753722,0.449985981,-0.2932534218,0.9937780499,0.586101532,0.5129947066,-0.5402462482,0.9323202372,0.4509406984,0.4857647121,-0.5295869112,0.9796016812,0.5887101889,0.5372403264,-0.5970970392,0.9112725854,0.4545236528,0.5003791451,-0.578889966,0.9568613172,0.5809371471,0.5085835457,-0.6079224348,0.9135339856,0.4617003798,0.4902771413,-0.5841454268,0.9569509625,0.5775338411,0.5014573336,-0.5486444235,0.8837506771,0.4622320533,0.4842745364,-0.5344371796,0.9344800115,0.551384449,0.5700093508,-0.03815598041,0.9999604225,0.4833231866,0.5741816163,0.03802198172,0.9997431636,0.5443873405,0.6794234514,-0.4828082621,0.9920553565,0.4873102307,0.7083215714,0.2752595246,0.8522180915,0.5497350097,0.853154242,-0.3480851352,0.9916191697,0.4867435098,0.7566824555,0.86102283,0.7079621553,0.5453404784,0.876396358,-0.342903316,0.7706628442,0.4872202277,0.7569747567,0.9137560725,0.5651962161,0.5487703085,0.9171350002,-0.5530290008,0.9821995497,0.4805104733,0.8183249831,0.812684536,0.7906948328
Bow-Arrow Stance,0.5286282301,0.2307123989,-0.4411898553,0.9999652505,0.5342535377,0.2148010731,-0.412541002,0.999948144,0.5385020375,0.2147498727,-0.4125764966,0.999938786,0.5421621799,0.2149299681,-0.4126238227,0.9999367595,0.5205048323,0.2152623981,-0.4139987528,0.9999477863,0.5147560835,0.215478152,-0.4141382575,0.9999395013,0.5091891289,0.2160135806,-0.4141739011,0.9999341369,0.5448681116,0.2242731005,-0.256903708,0.9997990727,0.5008770227,0.2266559303,-0.2624349296,0.9998967052,0.5353320837,0.2517066896,-0.3843045235,0.9999300838,0.518414259,0.2530844212,-0.386596024,0.9999614358,0.5807073712,0.3575939238,-0.1958439201,0.9999282956,0.4506940246,0.3463783264,-0.177236259,0.9998604059,0.5977415442,0.4790753126,-0.284540832,0.9580072761,0.4165725112,0.448977083,-0.2891149521,0.9938471317,0.5977172852,0.548320353,-0.5061637163,0.928175807,0.4475919306,0.4863821566,-0.5256179571,0.9792221785,0.6038821936,0.5775359273,-0.5609665513,0.906063199,0.4513193071,0.5037477612,-0.5747713447,0.9559718966,0.5931921601,0.5640874505,-0.5784791112,0.9089844227,0.4591157436,0.4926745296,-0.5818157792,0.9562732577,0.5877232552,0.5536138415,-0.5170806646,0.8783832788,0.4599536955,0.4863540232,-0.5313872099,0.9336363673,0.5509244204,0.5692434311,-0.03803804144,0.9999637604,0.4833652973,0.5740311742,0.03796933219,0.9997577667,0.5444118977,0.6805779934,-0.4887715876,0.9920684695,0.4869184494,0.712525785,0.2672388554,0.8514802456,0.5497800708,0.8536388278,-0.3731396496,0.9913859367,0.4867237508,0.7590691447,0.8293771744,0.6946459413,0.5454657674,0.8762585521,-0.3696427941,0.7614604235,0.4871372581,0.7605839968,0.8790571094,0.5514499545,0.5490362048,0.9182509184,-0.577249825,0.9820972085,0.4802335799,0.8191982508,0.7775560617,0.7835226059
Bow-Arrow Stance,0.5284665823,0.2308779657,-0.4259036183,0.9999672174,0.5342319012,0.215230003,-0.3985719383,0.9999509454,0.538564086,0.2151545435,-0.3986108005,0.9999420643,0.5422281027,0.2152982652,-0.3986603618,0.9999398589,0.5203169584,0.2154982388,-0.3994373679,0.9999501109,0.5145810246,0.2157008201,-0.3995756507,0.9999418855,0.5089946985,0.2160712779,-0.3996124566,0.9999364018,0.5450014472,0.2242337763,-0.2504054606,0.9998109341,0.5006324053,0.22625646,-0.2544005215,0.999897182,0.5353230238,0.2519668341,-0.3716846108,0.999936223,0.5182704926,0.253518194,-0.3731497824,0.9999636412,0.5806431174,0.3577219546,-0.1896529943,0.9999309778,0.4507283568,0.3472991288,-0.1670063436,0.9998548627,0.5984675884,0.4816012084,-0.2569258213,0.9582106471,0.4168187976,0.450509876,-0.259180963,0.9937464595,0.5971370339,0.535277307,-0.4627558291,0.9232149124,0.4454166889,0.4866779447,-0.5086022019,0.9786757231,0.6034301519,0.5785391927,-0.5138835311,0.9002808928,0.4488430917,0.5032922029,-0.5544985533,0.9551477432,0.5925967097,0.5649008155,-0.5275965333,0.9036474824,0.4560212493,0.4910606742,-0.5706097484,0.9556304812,0.5878016949,0.5543459058,-0.4712996483,0.8721035719,0.4572708607,0.4853082597,-0.5202053189,0.9327837825,0.5507880449,0.5678699017,-0.03751550242,0.9999668002,0.4831446707,0.5732536316,0.03744510561,0.9997708797,0.5444309115,0.6760573983,-0.4977010787,0.9914981723,0.4866271019,0.715891242,0.2419591844,0.8408942819,0.5498028994,0.8535434604,-0.3877708316,0.9903014898,0.4866947532,0.760219574,0.7892062664,0.6669336557,0.5455448031,0.8757684827,-0.3845596015,0.7372855544,0.4872046411,0.7630434632,0.8400925398,0.5284243226,0.5488907099,0.9190167785,-0.5858973265,0.9805865288,0.4801592827,0.8194550872,0.7490030527,0.7656784058
