class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bow-Arrow Stance,0.6037267447,0.07910490781,-0.1269043982,0.9997171164,0.5910924077,0.05671793222,-0.1005998477,0.9997448921,0.5888465643,0.05632038414,-0.100719355,0.9997416139,0.5864464045,0.05576498434,-0.1007625908,0.9997619987,0.589217484,0.05717937648,-0.1629624665,0.9996953607,0.5859385133,0.05705569312,-0.1631065905,0.9997026324,0.5822826028,0.05674598739,-0.1632383764,0.9997451305,0.562387228,0.06728161126,0.02399234846,0.9992634654,0.5573292375,0.06836292148,-0.2580710351,0.9998275042,0.5957541466,0.1031919569,-0.0766858831,0.9991741776,0.5927983522,0.1025141478,-0.1584547162,0.9996341467,0.5334126353,0.210819453,0.2038841248,0.9988288879,0.5161811709,0.2226025909,-0.386331141,0.9998831749,0.5000657439,0.386779815,0.2386610955,0.0194097925,0.4623154998,0.4185728431,-0.3952392936,0.9703671336,0.5681153536,0.4661045074,0.05431950837,0.02867853083,0.5762284398,0.469779104,-0.2176747769,0.8091028929,0.5878814459,0.4794631004,0.02494816296,0.04603758082,0.604578793,0.4732953608,-0.2463430911,0.749966681,0.5970880389,0.4635389745,-0.01520253439,0.04875722155,0.6100968122,0.4555562139,-0.2293562591,0.7336810827,0.5877463222,0.4604596496,0.02678666636,0.05024476349,0.6021170616,0.4539318383,-0.2028982639,0.6382348537,0.5281783342,0.5664743185,0.1729997247,0.9991393089,0.4870794713,0.5758648515,-0.1727717519,0.99892658,0.675336957,0.645228982,0.1581883878,0.9587038755,0.3918670416,0.7494111657,-0.135707289,0.9967284799,0.6408368349,0.8888044357,0.2795006633,0.9896141291,0.2263656408,0.9007617235,-0.0103396764,0.9963861108,0.6106520295,0.9326621294,0.283746928,0.976103127,0.1912012547,0.9286205769,-0.001214379095,0.9451492429,0.7259818316,0.9386737943,0.1994835883,0.9871808887,0.2864558399,0.9838127494,-0.1107847095,0.9899761081
Bow-Arrow Stance,0.603325069,0.08109743893,-0.1261563897,0.9997191429,0.5912260413,0.05853502825,-0.1000819057,0.9997477531,0.5890007019,0.05797127262,-0.100195542,0.9997448325,0.5865806341,0.05726368353,-0.1002357006,0.9997646213,0.5892618895,0.05891716108,-0.1623819172,0.9996976256,0.5859622359,0.05857658386,-0.1625216007,0.9997044802,0.5823352933,0.05805180222,-0.1626457274,0.9997467399,0.5623850226,0.06782211363,0.02431276813,0.9992712736,0.557300508,0.06875136495,-0.2578716278,0.9998289943,0.5955935717,0.1056833342,-0.07605471462,0.9991762042,0.5924349427,0.1052045897,-0.1577529907,0.9996352792,0.5332093835,0.2136650085,0.2047272027,0.9988178611,0.5160357952,0.2247051299,-0.3863319755,0.9998807311,0.4977506995,0.3905774653,0.2405122072,0.01925025135,0.4620769024,0.4190196097,-0.39590168,0.9705463052,0.5666269064,0.4666409791,0.06208408996,0.02917602845,0.575586617,0.470194459,-0.2182048559,0.8110539317,0.5870738626,0.4798582196,0.03495710343,0.04683460668,0.6041563749,0.4741162062,-0.246951744,0.7520769835,0.5939903259,0.4667102695,-0.005477671046,0.04964177683,0.6097027063,0.456284374,-0.2316426784,0.735921979,0.5869380236,0.4609680176,0.03481409699,0.05108311027,0.6016647816,0.454626739,-0.2034345567,0.6408759356,0.5273857117,0.5704969764,0.1727743,0.9991361499,0.4851919115,0.5820112824,-0.1725426912,0.998901546,0.6769855618,0.6421919465,0.1342811882,0.9586311579,0.3839336336,0.7600620389,-0.1143720746,0.9966637492,0.6399891973,0.8876841664,0.2370948344,0.9894753098,0.2220388651,0.9046632648,0.03323527426,0.9962800145,0.6095806956,0.9325470328,0.2396580279,0.975846529,0.1867119819,0.929564774,0.04383524135,0.9437634945,0.7248414755,0.9380269647,0.1565120816,0.9871077538,0.2805462182,0.9877891541,-0.06868107617,0.9897139072
Bow-Arrow Stance,0.6011809111,0.0811252892,-0.1250977665,0.9997255206,0.5891752243,0.05875166878,-0.09888935834,0.9997528791,0.587023437,0.05819644034,-0.09899966419,0.9997497201,0.5847215056,0.05750082061,-0.09903505445,0.9997693896,0.5871666074,0.05913108587,-0.1613161862,0.9997045398,0.5840314627,0.05880258977,-0.1614428908,0.9997112751,0.5805114508,0.0582899116,-0.1615584195,0.999753058,0.5610357523,0.06794712692,0.02483882383,0.9992869496,0.5554618239,0.06890570372,-0.2576663494,0.9998333454,0.5936564207,0.1057075188,-0.07525528967,0.9991939068,0.5903837681,0.1052442119,-0.1570685804,0.9996439815,0.5314203501,0.2138224095,0.2067232132,0.9988394976,0.514868021,0.2243745178,-0.3863547742,0.9998838305,0.4958740175,0.3906129301,0.2483374327,0.01915267296,0.4606974125,0.4190916419,-0.4115131795,0.9713211656,0.563180089,0.4684724808,0.07533080131,0.02919089049,0.5742918253,0.4714436829,-0.2611022592,0.8139241934,0.5842733979,0.4818070531,0.05250433832,0.04687887803,0.6036998034,0.4755104184,-0.2947152853,0.7548366785,0.5914908648,0.4719668627,0.01114043966,0.04965939373,0.6090811491,0.4576242864,-0.2732523978,0.7385852337,0.5830324888,0.4675655663,0.04829189181,0.05108087137,0.6010016799,0.4557276666,-0.2449842244,0.6433932781,0.5223216414,0.5705516934,0.1727812141,0.9991471171,0.4848236144,0.5818456411,-0.1725510657,0.9989176393,0.6767835021,0.6411727667,0.1470980197,0.9569917917,0.3803109527,0.7630960345,-0.1298902035,0.9966439009,0.6384679079,0.8876065612,0.2656272948,0.989186883,0.2160200626,0.9079533219,-0.01662001573,0.9962134957,0.6081385612,0.9330122471,0.2697926164,0.9753862023,0.1804471165,0.9319584966,-0.01012200583,0.9436693192,0.722248435,0.9378246069,0.1939197928,0.9868366122,0.2783923745,0.9882620573,-0.1206699163,0.9895804524
Bow-Arrow Stance,0.5999690294,0.08115864545,-0.1234984621,0.999732554,0.5881041288,0.05883356556,-0.09711457789,0.9997578859,0.5860000849,0.05828928202,-0.09722087532,0.9997546077,0.5837577581,0.0576079376,-0.09725125134,0.9997745156,0.5859680176,0.05920865759,-0.1594899446,0.9997113943,0.5828772783,0.05888690054,-0.1596087664,0.9997172356,0.5793771744,0.05837688968,-0.1597169489,0.9997585416,0.5601989031,0.06800344586,0.02590296231,0.9993054271,0.5541998744,0.06895239651,-0.2561591268,0.9998369217,0.5925593972,0.1057315394,-0.07383466512,0.9992137551,0.5892022848,0.1052761301,-0.1554909647,0.9996520281,0.5307865739,0.2142692506,0.2092891932,0.9988590479,0.5140432715,0.2241340429,-0.3845742345,0.9998853207,0.4946216941,0.391869545,0.2546472847,0.01907554828,0.4599734843,0.4190457165,-0.4128921926,0.9714009762,0.561627388,0.471704334,0.08580839634,0.02978252247,0.5738873482,0.4716143906,-0.2669202685,0.8153361082,0.5827044845,0.4847380221,0.06431973726,0.04789179191,0.6031186581,0.4756970704,-0.3017186224,0.7567382455,0.5900214911,0.4758944511,0.02198411152,0.050713256,0.6085368395,0.4580152333,-0.2795631886,0.7404367924,0.5813394785,0.4721984863,0.05870016292,0.0520574376,0.6004310846,0.4561321437,-0.250880748,0.6450104713,0.5194320083,0.5717879534,0.1727766991,0.99915874,0.4841798246,0.5825932026,-0.1725482643,0.9989241362,0.6766859293,0.6400446296,0.1455397159,0.9553141594,0.3772500157,0.76768893,-0.1315434426,0.9965851903,0.6375593543,0.8873839974,0.2588421404,0.9888381362,0.2165995389,0.9090944529,-0.01287263352,0.9960705638,0.6073266268,0.9335154295,0.2625476122,0.9748132825,0.1807801425,0.9320579171,-0.005163009278,0.9430171251,0.7207870483,0.9373992085,0.184948355,0.9865356684,0.277551055,0.9888220429,-0.1107202545,0.9892644286
Bow-Arrow Stance,0.598012805,0.08119180053,-0.1209360361,0.9997354746,0.5853912234,0.0588603206,-0.09432995319,0.9997609258,0.58317554,0.05833216384,-0.09444464743,0.9997577667,0.5808131099,0.05766035244,-0.0944846645,0.9997769594,0.5835949183,0.05924445018,-0.157861501,0.9997131824,0.5805496573,0.05891328305,-0.1579692811,0.9997196198,0.5770161152,0.05839817971,-0.1580824107,0.9997601509,0.5567117929,0.06810801476,0.03071320057,0.9993084073,0.552159667,0.06906690449,-0.256035924,0.9998376966,0.5896736979,0.1057330593,-0.0702733323,0.9992191195,0.5867958665,0.1052677557,-0.1537385881,0.9996549487,0.5261493325,0.214207083,0.2119461,0.9988855124,0.5113185644,0.2238693386,-0.3865758777,0.9998877048,0.4878576398,0.3919596672,0.2580590844,0.01955386251,0.4556462765,0.4189743698,-0.4203060567,0.9717156887,0.5572819114,0.4717212617,0.08572266996,0.02954434045,0.5702601075,0.4717538059,-0.2701218128,0.8151865602,0.5795435309,0.4842135012,0.06385121495,0.04734072462,0.5996339917,0.4757834971,-0.3040127456,0.7558659315,0.5869877934,0.4755704701,0.02166021988,0.05011207238,0.6047106981,0.4581099749,-0.2837780714,0.7394846678,0.5784929395,0.4705920219,0.05850009248,0.05153363198,0.5964964628,0.4562341571,-0.2546402216,0.6433328986,0.517267406,0.5717695355,0.1732209027,0.9991450906,0.4805532992,0.5825650096,-0.1730159819,0.9989229441,0.6749734879,0.6385605931,0.173821941,0.9552741051,0.3676039875,0.7689008117,-0.159475565,0.9966005087,0.6354962587,0.8869565725,0.3137409687,0.9888265729,0.2057033479,0.9123573899,-0.06616740674,0.9961028099,0.6065517664,0.9334720373,0.3201406896,0.9746695161,0.169815734,0.9345328808,-0.06118798256,0.9430705905,0.7194009423,0.9362868071,0.2476744205,0.9863622785,0.2693664134,0.9903571606,-0.1817266047,0.9892644286
Bow-Arrow Stance,0.5959763527,0.07903964818,-0.1118768305,0.9997372627,0.5821481943,0.05618086085,-0.08554916829,0.9997640848,0.5797679424,0.05573422089,-0.08566500247,0.9997608662,0.5772480965,0.05514106899,-0.08571025729,0.9997801185,0.5805011988,0.05676315352,-0.1489862204,0.999715507,0.5773012042,0.05664438382,-0.1490967572,0.9997217655,0.5736024976,0.05637430772,-0.1492145658,0.9997621179,0.5525878072,0.06690083444,0.0365857631,0.9993177056,0.5486568809,0.0680757761,-0.2502921522,0.9998388886,0.5875054002,0.1033263728,-0.06229751185,0.9992260337,0.5848929882,0.1027189568,-0.1455806345,0.9996569157,0.5223909616,0.2139301747,0.2171167582,0.9989160895,0.5081903934,0.2238834649,-0.3857151866,0.9998899698,0.4857233167,0.3916748762,0.2628187239,0.01963513345,0.453009218,0.4189065099,-0.4165543616,0.9712831378,0.5546875,0.4712117016,0.09803872555,0.02892033756,0.5685685873,0.4716232419,-0.248286441,0.8095407486,0.577034831,0.4835000634,0.07619215548,0.04633474723,0.5982529521,0.4751273692,-0.2778413296,0.7496193051,0.584810257,0.474363029,0.03508257866,0.04903154448,0.6032092571,0.4573844075,-0.2581093907,0.7328897715,0.5764336586,0.4672698081,0.07115788758,0.05049953982,0.5952013731,0.4555083215,-0.2325431556,0.6360957623,0.5142485499,0.57139045,0.1742874235,0.9991585612,0.476975292,0.5816857815,-0.1741004586,0.998945117,0.6721426249,0.6363116503,0.1714791805,0.9542312026,0.3651872277,0.7688016295,-0.1642629802,0.9965407252,0.6314130425,0.8845435977,0.3030041754,0.9887026548,0.2040025741,0.9136221409,-0.07538482547,0.9960573912,0.6028397679,0.9326785803,0.3085456491,0.974553287,0.1665562093,0.9380560517,-0.0709630698,0.943007648,0.7162505984,0.9357699156,0.2361319512,0.9862041473,0.2703174353,0.9903301597,-0.1834837198,0.9891684651
Bow-Arrow Stance,0.594709754,0.07897592336,-0.1125440821,0.9997347593,0.5809907317,0.05614502728,-0.0861993283,0.9997627139,0.57862252,0.05567242205,-0.08631797135,0.9997596741,0.5761081576,0.05505137146,-0.08636720479,0.9997782111,0.5793756843,0.05676094815,-0.1502727717,0.9997127652,0.5762343407,0.05664211884,-0.1503796577,0.9997198582,0.5726104975,0.05636479706,-0.1505032182,0.9997602105,0.5515308976,0.06662776321,0.03637748584,0.9993104339,0.5474778414,0.06791423261,-0.2519768178,0.9998372197,0.5862207413,0.1027872488,-0.06233962625,0.999216795,0.5836929679,0.1023523808,-0.1463649422,0.9996553659,0.5216441154,0.2129702717,0.2171475589,0.9989078045,0.5062582493,0.2227285355,-0.3881425858,0.9998893738,0.4851184487,0.3904905617,0.2628512383,0.01964464225,0.4516860545,0.4184877276,-0.4196403623,0.9714318514,0.5533465147,0.4707096219,0.09410205483,0.02846430987,0.5666606426,0.4713097513,-0.2553042471,0.8091574311,0.575928092,0.4823904634,0.06856261194,0.04556040093,0.5960201025,0.4747413695,-0.2861740887,0.7487172484,0.5841678381,0.4704259336,0.02727890946,0.04818957672,0.6008961201,0.4571039081,-0.2675479054,0.7319051027,0.5750858784,0.4659566581,0.06643100083,0.04972444847,0.5927764177,0.455253154,-0.2400405407,0.6346484423,0.5144820213,0.5702390671,0.1746713519,0.9991087317,0.4750160277,0.5797313452,-0.17449072,0.9989154935,0.6707030535,0.6337832212,0.1799333245,0.9545342922,0.3649280071,0.7686156034,-0.1721140742,0.9965531826,0.6302384138,0.882383883,0.3195510507,0.98866117,0.2032644004,0.9139508605,-0.08600381762,0.9961147308,0.6013327837,0.9306796789,0.3258125484,0.9743942618,0.1661650091,0.9389427304,-0.08183570951,0.9433065653,0.7138150334,0.9357435107,0.2536518872,0.9860408902,0.2698308825,0.990244925,-0.2053628862,0.9892676473
Bow-Arrow Stance,0.593070507,0.07901183516,-0.1118869931,0.9997290373,0.5794476271,0.05623626709,-0.0856243968,0.9997579455,0.5770616531,0.05576051399,-0.08574311435,0.9997547865,0.5745345354,0.05513948202,-0.08579277247,0.999774158,0.5779105425,0.05685450882,-0.1493277252,0.9997062683,0.5748027563,0.05671419203,-0.1494309604,0.999712944,0.5712031126,0.05640693009,-0.1495501697,0.9997544289,0.5497345328,0.06661676615,0.03645638004,0.9992985725,0.5460406542,0.06782724708,-0.2512430251,0.9998319149,0.5840499401,0.1028468683,-0.06203634292,0.9991959929,0.5816973448,0.1024223864,-0.1456643641,0.9996450543,0.5193749666,0.2124544084,0.2168756425,0.998901546,0.5051572323,0.2211922258,-0.3862922788,0.9998880029,0.4821057916,0.389816016,0.2613102496,0.0195535142,0.4496201575,0.4171413779,-0.419785887,0.9712200165,0.5509277582,0.4702995121,0.09262232482,0.02808030881,0.5640180111,0.4708349109,-0.2632026672,0.807027638,0.5739352107,0.4818618596,0.06808231771,0.04495117068,0.5938751101,0.4739018083,-0.295560658,0.7461620569,0.5823254585,0.4687252045,0.02694799006,0.04752635956,0.5987685323,0.456692636,-0.2738422453,0.7291889191,0.5727032423,0.4654264748,0.06519144028,0.04905937985,0.5906308889,0.4549936056,-0.2472248822,0.6311483383,0.5113388896,0.5688105822,0.1743347943,0.9991054535,0.4738293588,0.5767750144,-0.1741517186,0.9989067912,0.6691528559,0.6327104568,0.1644870937,0.9542631507,0.3652838171,0.7666498423,-0.168435365,0.9965213537,0.6274157763,0.880587399,0.2860416472,0.9885482788,0.2035831213,0.9135055542,-0.08009589463,0.9960663319,0.5991226435,0.9290931821,0.290946424,0.9742308259,0.1660335064,0.9384250641,-0.07504536211,0.9428932071,0.7101435065,0.9349515438,0.2200144529,0.9858976007,0.2697222829,0.9901687503,-0.1920600981,0.9891210198
Bow-Arrow Stance,0.592035532,0.07908237725,-0.1203892976,0.999720037,0.5789366961,0.05631157383,-0.09409727901,0.9997512698,0.5766346455,0.05582874268,-0.09422225505,0.9997478724,0.5741763711,0.05520189926,-0.09427484125,0.9997669458,0.5771614313,0.05692415684,-0.1572246104,0.9996983409,0.573995471,0.05676475912,-0.1573369056,0.9997051954,0.5703529119,0.05642859638,-0.1574711949,0.9997482896,0.5494077206,0.0665172413,0.03086072206,0.9992724657,0.5449126363,0.06758535653,-0.2550810575,0.9998277426,0.5832254887,0.1027855203,-0.0696419999,0.9991652369,0.5807386637,0.102371864,-0.1525873244,0.9996367097,0.519492507,0.2117616683,0.2092675418,0.9988588095,0.5041801929,0.2208206952,-0.3873306513,0.999884367,0.4820796549,0.3883635104,0.252554208,0.01950635575,0.4486021399,0.4161458611,-0.4194891453,0.9713022113,0.5507370234,0.4695412517,0.0736701712,0.02780957893,0.5628638268,0.4701839089,-0.258752346,0.8072923422,0.5744277239,0.4806409776,0.04545744136,0.04450745881,0.5922600627,0.4736621082,-0.2900152206,0.7460269332,0.5819555521,0.467250824,0.004185982514,0.04705488682,0.5973446965,0.4563309848,-0.2705545425,0.7291743755,0.5721898675,0.464487642,0.04573922604,0.04865107313,0.5892394781,0.4545512795,-0.2433123887,0.6314148307,0.5123420358,0.5678945184,0.1739382446,0.9990596175,0.4725509584,0.5765830278,-0.1737543494,0.9988610744,0.6683784723,0.6322187185,0.169571951,0.9550233483,0.3642169535,0.7655037642,-0.1516343653,0.9965141416,0.626401782,0.8799785376,0.2995550632,0.9885838628,0.2029787004,0.9131477475,-0.03551781923,0.9960873127,0.5984529257,0.9276154637,0.3051111102,0.9741617441,0.1653545797,0.9379184246,-0.02736895718,0.9425145984,0.7089365721,0.9347981215,0.2308393717,0.9858474135,0.2687073052,0.9901331067,-0.1498441398,0.9891195893
Bow-Arrow Stance,0.5916063786,0.07752687484,-0.09794683754,0.9997451305,0.5785766244,0.05436084047,-0.07279504836,0.9997732043,0.5762141943,0.05389330909,-0.07286625355,0.9997700453,0.5736729503,0.05322306976,-0.07283965498,0.9997876883,0.5768841505,0.05499340594,-0.1351299435,0.9997256994,0.5737069249,0.05488062277,-0.1352753788,0.9997317791,0.5701037645,0.05450781435,-0.1353670061,0.999771297,0.5488158464,0.0643389672,0.04765194282,0.9993382692,0.5446939468,0.06562197953,-0.2332311869,0.9998437762,0.5826958418,0.1007300317,-0.04762681201,0.9992422462,0.5804858804,0.1001600027,-0.1286595017,0.9996705651,0.5170912147,0.2090057582,0.2235670537,0.9989590645,0.503677845,0.2182249576,-0.3668508232,0.9998948574,0.4783110023,0.3866688609,0.2519259155,0.02341215499,0.4467341304,0.4138481319,-0.3818273246,0.971937716,0.548191309,0.46761325,0.0735835284,0.02907254174,0.5625187159,0.4672659934,-0.1862955838,0.8019254804,0.5720646381,0.4786848128,0.04546231776,0.04589811713,0.5921691656,0.4707328081,-0.2135999948,0.7387988567,0.5797119737,0.4649657011,0.006477101706,0.04856117442,0.597429812,0.4539373517,-0.1944867074,0.7221648693,0.5700418353,0.462734282,0.04664905369,0.05055934191,0.5892777443,0.4522735775,-0.1700237095,0.6266585588,0.5043560266,0.5661972761,0.1814297587,0.9991409779,0.473177582,0.574642837,-0.1812012196,0.9989684224,0.5600129366,0.7020033598,0.2520843148,0.9571354389,0.4562154412,0.6824453473,-0.2379885465,0.9967739582,0.4768414497,0.9045309424,0.388767451,0.989338994,0.3145161569,0.8815270662,-0.1162529364,0.9964004159,0.4464532435,0.9422262311,0.3953552842,0.9756616354,0.2800973654,0.9171612263,-0.1082593799,0.9471577406,0.5368881226,0.9461351037,0.3323599696,0.9866921902,0.2811478972,0.9853001833,-0.1977823377,0.990033865
Bow-Arrow Stance,0.5917065144,0.07320471108,-0.1005025655,0.9997503161,0.5789842606,0.05036160722,-0.07454152405,0.99977988,0.5766353607,0.05014355853,-0.07463128865,0.9997766614,0.5741015077,0.04963030666,-0.07463527471,0.9997940063,0.5772563219,0.05065597594,-0.1378692687,0.9997324944,0.5740661025,0.05056994036,-0.138005361,0.9997375607,0.5704574585,0.05012323707,-0.1381086409,0.9997766018,0.5492982268,0.06078997999,0.04719458893,0.9993613958,0.545070529,0.06194571033,-0.2352795154,0.9998475313,0.5827497244,0.0970120579,-0.05033465102,0.9992600083,0.5805145502,0.09616675973,-0.1325603724,0.999677062,0.5163744688,0.2054407895,0.2246727496,0.998970449,0.5036492348,0.2122287303,-0.3734368384,0.999895215,0.4749129713,0.3852891028,0.261257112,0.02321183123,0.4467319846,0.410138756,-0.391236335,0.9715775847,0.5471177101,0.4649668634,0.09616752714,0.02894621529,0.5630840063,0.4620067477,-0.2085405588,0.7996423841,0.5695114732,0.4768048525,0.0729611665,0.04579150304,0.5926773548,0.465567261,-0.2384450883,0.7363993526,0.5768543482,0.4636348486,0.03023706004,0.04844324663,0.5979114771,0.4498189092,-0.2195089161,0.7196044922,0.5673692822,0.4615818858,0.06841787696,0.05039402097,0.5897459984,0.4480943978,-0.1930139363,0.6236056685,0.5058418512,0.5634804964,0.181147635,0.9991518259,0.4728534818,0.5728217959,-0.1809355319,0.9989745617,0.6247056723,0.6431933641,0.1711793691,0.957041204,0.3854179978,0.7085102201,-0.1641072482,0.9967438579,0.5757172704,0.8868409991,0.2833120227,0.9893444777,0.227792412,0.8867154717,-0.04213781655,0.9963971972,0.5448012948,0.9311006665,0.2877926528,0.9759033322,0.1897938102,0.919741869,-0.03370402381,0.9474132061,0.6536226869,0.9365715384,0.2194882333,0.9867774248,0.2761236727,0.9835464954,-0.131726861,0.9900169373
Bow-Arrow Stance,0.5916780233,0.07147533447,-0.09691290557,0.9997593164,0.5792472959,0.04881935194,-0.07037203759,0.999789238,0.5769004822,0.04861924797,-0.07046572119,0.9997859001,0.5743799806,0.04809874669,-0.07047977298,0.9998030066,0.5775188804,0.0489875637,-0.1348050088,0.9997432232,0.574326396,0.04885715991,-0.1349340379,0.9997472167,0.5707167983,0.04835460708,-0.1350361407,0.9997852445,0.5496249199,0.05866234004,0.05155296996,0.9993907809,0.5453238487,0.05984349921,-0.2372509986,0.9998533726,0.5825852156,0.09521886706,-0.04693594202,0.9992889166,0.580200851,0.09453751147,-0.1309584081,0.9996880889,0.5155544281,0.203284204,0.2306335717,0.999004066,0.5039021969,0.208461836,-0.3748552203,0.999897778,0.4729476571,0.3849075437,0.2683593035,0.02323663421,0.4470114708,0.4077805281,-0.3955702782,0.9712271094,0.546579957,0.4637034535,0.1048077717,0.02895263582,0.5634053349,0.4594589174,-0.2143724859,0.7966961861,0.5679828525,0.4763021469,0.08348055184,0.04587744549,0.5928632617,0.4637324214,-0.2431416065,0.7334758043,0.5751748085,0.4633939862,0.04072440043,0.04853062704,0.5982424021,0.4481070638,-0.2222906798,0.7165864706,0.5660973787,0.4610623717,0.0771651566,0.05044435337,0.5901400447,0.446130693,-0.1980132163,0.6202036142,0.5057065487,0.5613630414,0.1815683842,0.9991765618,0.473177731,0.5703984499,-0.1813753247,0.9990023971,0.6465702653,0.6261318326,0.1542635262,0.9565684199,0.3715412319,0.713784039,-0.1569459736,0.9967380762,0.6049560308,0.8790562153,0.2602853477,0.9894066453,0.2066384256,0.8901151419,-0.04357756674,0.9964064956,0.5719970465,0.9262530208,0.2641165257,0.9762658477,0.1695784479,0.9217316508,-0.03625531122,0.9482605457,0.6861793399,0.9318056703,0.1970269531,0.9869379401,0.2730674148,0.9825450182,-0.1361737698,0.9900798798
Bow-Arrow Stance,0.5920805335,0.07094021887,-0.09745208919,0.999781251,0.5812218189,0.04800771549,-0.07152008265,0.999808073,0.5789236426,0.04773808271,-0.07159176469,0.9998048544,0.5763423443,0.04715850577,-0.07156580687,0.99982059,0.5793336034,0.04811734334,-0.1354593188,0.9997670054,0.5760269165,0.0478419885,-0.1355990469,0.9997705221,0.5723065138,0.04720492288,-0.1357038021,0.9998053908,0.5502715111,0.05645871907,0.05011883378,0.9994466901,0.5461014509,0.05736980215,-0.2370513976,0.9998673201,0.5826314092,0.09477027506,-0.04699458182,0.9993555546,0.5802679062,0.09399560839,-0.1298982799,0.999717772,0.5161115527,0.1988755912,0.2301476747,0.9990897775,0.5041008592,0.2068493515,-0.3729929328,0.999907136,0.4744531512,0.3799512684,0.2516086698,0.02677887119,0.4473282397,0.4071611762,-0.3927884698,0.9726477861,0.5465424061,0.4626119435,0.04775847495,0.03007669188,0.563473165,0.4576468468,-0.199152559,0.7985185981,0.5679829717,0.4757986367,0.01481422316,0.04721470177,0.5931094885,0.4624843895,-0.2289291322,0.7348954678,0.5737316012,0.4633982778,-0.02091597393,0.04998988658,0.5984008908,0.4466798902,-0.2119394988,0.7184313536,0.5649613738,0.4608314633,0.02075747214,0.05233327299,0.5902024508,0.4446769655,-0.1834839284,0.6250249147,0.5037186146,0.5601342916,0.1854650676,0.9992442727,0.473818481,0.5694953799,-0.1852037907,0.9990958571,0.5248132348,0.7203156948,0.2593359351,0.9583340883,0.4946533144,0.6472267509,-0.2316791713,0.996995151,0.4261907041,0.9120473266,0.3849325776,0.9899709225,0.3916763067,0.8754241467,-0.09338966757,0.996681869,0.3947088122,0.9486817718,0.3908480406,0.9775411487,0.3601711392,0.9204757214,-0.0841851607,0.9525656104,0.4813565314,0.9483650923,0.3357097507,0.9875811934,0.4504136145,0.9146238565,-0.1476252526,0.990893364
Bow-Arrow Stance,0.5922494531,0.07033713907,-0.0964011997,0.9998015165,0.5822063684,0.04730514064,-0.07098915428,0.9998255968,0.5799434781,0.04699691385,-0.07104755938,0.999822557,0.5773365498,0.04640226439,-0.07099653035,0.9998369813,0.5802019238,0.04745376855,-0.1346328557,0.9997888207,0.5768051744,0.04714055732,-0.1347900927,0.9997919798,0.5729910135,0.04649428651,-0.1348949969,0.9998238087,0.5507682562,0.05531995371,0.05000079796,0.9994982481,0.5465801954,0.05613490567,-0.2359873354,0.9998800755,0.5826964974,0.09420513362,-0.04582229257,0.9994167089,0.580422461,0.09350315481,-0.1282053441,0.9997448921,0.5164803267,0.1969894618,0.2300530672,0.9991704822,0.5044496059,0.2061812133,-0.3719327152,0.999915719,0.4754325449,0.3789587915,0.2462807596,0.03073748387,0.4475752711,0.4065502882,-0.3837097883,0.9737813473,0.5462697148,0.4619916379,0.04453746974,0.0312695615,0.5635485649,0.4568161666,-0.170663923,0.7981157899,0.5679444075,0.475102216,0.01124411356,0.04860839248,0.5932725668,0.4614689648,-0.1977620572,0.7337450981,0.5732437372,0.4630868733,-0.02386178263,0.05150504038,0.5985469222,0.4456945956,-0.1822974533,0.7176762223,0.5645909905,0.4604369998,0.01777171716,0.05426092073,0.5903168917,0.4437318742,-0.1549873501,0.6270064712,0.502779603,0.5592896938,0.1872827709,0.9993090034,0.4743270278,0.5687131286,-0.1869926304,0.999181509,0.5332501531,0.7246659398,0.2689843476,0.9600484371,0.4888210893,0.6475635767,-0.250682503,0.9972297549,0.439029038,0.916531682,0.4019172192,0.9905580878,0.3744689822,0.870057106,-0.1136232615,0.9969406128,0.4078090787,0.9529770613,0.4081326127,0.9787552357,0.342349112,0.9168121219,-0.1046303138,0.9564715624,0.4972741008,0.9508301616,0.3486355841,0.9882543683,0.4281210005,0.9057617188,-0.1749510765,0.9916504025
